Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price, CPI ,Unemployment
38,10/8/2010,"351,271",0,71.82,3.013,126,14.313
38,10/15/2010,"337,743",0,75,2.976,126,14.313
38,10/22/2010,"339,042",0,68.85,3.014,126,14.313
38,10/29/2010,"341,220",0,61.09,3.016,126,14.313
38,11/5/2010,"380,870",0,65.49,3.129,126,14.313
38,11/12/2010,"340,147",0,57.79,3.13,127,14.313
38,11/19/2010,"348,594",0,58.18,3.161,127,14.313
38,11/26/2010,"360,858",1,47.66,3.162,127,14.313
38,12/3/2010,"351,925",0,43.33,3.041,127,14.313
38,12/10/2010,"355,965",0,50.01,3.203,127,14.313
38,12/17/2010,"334,441",0,52.77,3.236,127,14.313
38,12/24/2010,"369,107",0,52.02,3.236,127,14.313
38,12/31/2010,"303,909",1,45.64,3.148,127,14.313
38,1/7/2011,"386,345",0,37.64,3.287,127,14.021
38,1/14/2011,"356,139",0,43.15,3.312,127,14.021
38,1/21/2011,"341,098",0,53.53,3.223,127,14.021
38,1/28/2011,"357,557",0,50.74,3.342,128,14.021
38,2/4/2011,"402,342",0,45.14,3.348,128,14.021
38,2/11/2011,"377,672",1,51.3,3.381,128,14.021
38,2/18/2011,"364,607",0,53.35,3.43,128,14.021
38,2/25/2011,"354,232",0,48.45,3.53,128,14.021
38,3/4/2011,"405,429",0,51.72,3.674,128,14.021
38,3/11/2011,"357,897",0,57.75,3.818,128,14.021
38,3/18/2011,"349,460",0,64.21,3.692,129,14.021
38,3/25/2011,"351,542",0,54.4,3.909,129,14.021
38,4/1/2011,"382,098",0,63.63,3.772,129,13.736
38,4/8/2011,"392,152",0,64.47,4.003,129,13.736
38,4/15/2011,"362,759",0,57.63,3.868,129,13.736
38,4/22/2011,"362,952",0,72.12,4.134,129,13.736
38,4/29/2011,"344,226",0,68.27,4.151,129,13.736
38,5/6/2011,"422,187",0,68.4,4.193,129,13.736
38,5/13/2011,"366,978",0,70.93,4.202,129,13.736
38,5/20/2011,"365,731",0,66.59,4.169,129,13.736
38,5/27/2011,"356,886",0,76.67,4.087,129,13.736
38,6/3/2011,"396,826",0,71.81,4.031,129,13.736
38,6/10/2011,"381,763",0,78.72,3.981,129,13.736
38,6/17/2011,"356,797",0,86.84,3.935,129,13.736
38,6/24/2011,"354,079",0,88.95,3.898,129,13.736
38,7/1/2011,"387,334",0,89.85,3.842,129,13.503
38,7/8/2011,"399,699",0,89.9,3.705,129,13.503
38,7/15/2011,"367,182",0,88.1,3.692,129,13.503
38,7/22/2011,"365,563",0,91.17,3.794,129,13.503
38,7/29/2011,"355,131",0,93.29,3.805,129,13.503
38,8/5/2011,"437,631",0,90.61,3.803,129,13.503
38,8/12/2011,"387,844",0,91.04,3.701,129,13.503
38,8/19/2011,"362,225",0,91.74,3.743,129,13.503
38,8/26/2011,"365,673",0,94.61,3.74,129,13.503
38,9/2/2011,"416,954",0,93.66,3.798,129,13.503
38,9/9/2011,"397,772",1,88,3.913,129,13.503
38,9/16/2011,"408,189",0,76.36,3.918,129,13.503
38,9/23/2011,"394,665",0,82.95,3.789,130,13.503
38,9/30/2011,"366,820",0,83.26,3.877,130,13.503
38,10/7/2011,"449,516",0,70.44,3.827,130,12.89
38,10/14/2011,"400,431",0,67.31,3.805,130,12.89
38,10/21/2011,"402,709",0,73.05,3.842,130,12.89
38,10/28/2011,"378,539",0,67.41,3.727,130,12.89
38,11/4/2011,"436,970",0,59.77,3.828,130,12.89
38,11/11/2011,"411,117",0,48.76,3.824,130,12.89
38,11/18/2011,"392,003",0,54.2,3.813,130,12.89
38,11/25/2011,"393,716",1,53.25,3.622,130,12.89
38,12/2/2011,"411,252",0,52.5,3.701,130,12.89
38,12/9/2011,"435,402",0,42.17,3.644,130,12.89
38,12/16/2011,"404,284",0,43.29,3.6,130,12.89
38,12/23/2011,"419,717",0,45.4,3.541,130,12.89
38,12/30/2011,"342,667",1,44.64,3.428,130,12.89
38,1/6/2012,"478,483",0,50.43,3.599,130,12.187
38,1/13/2012,"423,261",0,48.07,3.657,130,12.187
38,1/20/2012,"405,216",0,46.2,3.66,130,12.187
38,1/27/2012,"412,882",0,50.43,3.675,130,12.187
38,2/3/2012,"457,712",0,50.58,3.702,130,12.187
38,2/10/2012,"469,787",1,52.27,3.722,130,12.187
38,2/17/2012,"415,514",0,51.8,3.781,130,12.187
38,2/24/2012,"409,412",0,53.13,3.95,131,12.187
38,3/2/2012,"471,115",0,52.27,4.178,131,12.187
38,3/9/2012,"452,793",0,54.54,4.25,131,12.187
38,3/16/2012,"428,465",0,64.44,4.273,131,12.187
38,3/23/2012,"412,456",0,56.26,4.038,131,12.187
38,3/30/2012,"408,679",0,64.36,4.294,131,12.187
38,4/6/2012,"499,268",0,64.05,4.121,131,11.627
38,4/13/2012,"435,791",0,64.28,4.254,131,11.627
38,4/20/2012,"401,616",0,66.73,4.222,131,11.627
38,4/27/2012,"419,965",0,77.99,4.193,131,11.627
38,5/4/2012,"491,756",0,76.03,4.171,131,11.627
38,5/11/2012,"429,915",0,77.27,4.186,131,11.627
38,5/18/2012,"412,315",0,84.51,4.11,131,11.627
38,5/25/2012,"422,810",0,83.84,4.293,131,11.627
38,6/1/2012,"435,580",0,78.11,4.277,131,11.627
38,6/8/2012,"448,110",0,84.83,4.103,131,11.627
38,6/15/2012,"430,222",0,85.94,4.144,131,11.627
38,6/22/2012,"405,938",0,91.61,4.014,131,11.627
38,6/29/2012,"404,634",0,90.47,3.875,131,11.627
38,7/6/2012,"471,086",0,89.13,3.765,131,10.926
38,7/13/2012,"416,037",0,95.61,3.723,131,10.926
38,7/20/2012,"441,684",0,85.53,3.726,131,10.926
38,7/27/2012,"407,186",0,93.47,3.769,131,10.926
38,8/3/2012,"469,311",0,88.16,3.76,131,10.926
38,8/10/2012,"436,690",0,95.91,3.811,131,10.926
38,8/17/2012,"411,866",0,94.87,4.002,131,10.926
38,8/24/2012,"397,428",0,85.32,4.055,131,10.926
38,8/31/2012,"424,905",0,89.78,4.093,131,10.926
38,9/7/2012,"490,275",1,88.52,4.124,131,10.926
38,9/14/2012,"430,944",0,83.64,4.133,131,10.926
38,9/21/2012,"409,601",0,82.97,4.125,131,10.926
38,9/28/2012,"398,468",0,81.22,3.966,131,10.926
38,10/5/2012,"458,479",0,81.61,3.966,131,10.199
38,10/12/2012,"437,321",0,71.74,4.468,131,10.199
38,10/19/2012,"428,806",0,68.66,4.449,131,10.199
38,10/26/2012,"417,290",0,65.95,4.301,131,10.199
39,2/5/2010,"1,230,597",0,44.3,2.572,210,8.554
39,2/12/2010,"1,266,229",1,44.58,2.548,210,8.554
39,2/19/2010,"1,230,592",0,43.96,2.514,210,8.554
39,2/26/2010,"1,168,582",0,49.79,2.561,210,8.554
39,3/5/2010,"1,266,254",0,50.93,2.625,210,8.554
39,3/12/2010,"1,244,392",0,61.88,2.667,210,8.554
39,3/19/2010,"1,301,590",0,58.62,2.72,210,8.554
39,3/26/2010,"1,235,095",0,54.83,2.732,210,8.554
39,4/2/2010,"1,463,943",0,63.31,2.719,210,8.464
39,4/9/2010,"1,327,035",0,68.15,2.77,209,8.464
39,4/16/2010,"1,242,875",0,66.33,2.808,209,8.464
39,4/23/2010,"1,280,232",0,67.64,2.795,209,8.464
39,4/30/2010,"1,263,837",0,70.03,2.78,209,8.464
39,5/7/2010,"1,355,704",0,74.86,2.835,209,8.464
39,5/14/2010,"1,226,998",0,77.49,2.854,209,8.464
39,5/21/2010,"1,350,674",0,76.67,2.826,209,8.464
39,5/28/2010,"1,365,542",0,80.22,2.759,210,8.464
39,6/4/2010,"1,512,208",0,79.83,2.705,210,8.464
39,6/11/2010,"1,371,405",0,81.78,2.668,210,8.464
39,6/18/2010,"1,368,312",0,83.96,2.637,210,8.464
39,6/25/2010,"1,280,415",0,83.24,2.653,210,8.464
39,7/2/2010,"1,352,548",0,81.35,2.669,210,8.36
39,7/9/2010,"1,330,473",0,81.1,2.642,210,8.36
39,7/16/2010,"1,339,812",0,83.86,2.623,210,8.36
39,7/23/2010,"1,314,652",0,82.2,2.608,210,8.36
39,7/30/2010,"1,308,222",0,80.99,2.64,210,8.36
39,8/6/2010,"1,409,990",0,84.92,2.627,210,8.36
39,8/13/2010,"1,371,466",0,85.66,2.692,210,8.36
39,8/20/2010,"1,471,817",0,85.73,2.664,210,8.36
39,8/27/2010,"1,417,516",0,84.31,2.619,210,8.36
39,9/3/2010,"1,345,168",0,82.13,2.577,210,8.36
39,9/10/2010,"1,279,666",1,79.94,2.565,210,8.36
39,9/17/2010,"1,252,915",0,81.83,2.582,210,8.36
39,9/24/2010,"1,199,450",0,78.5,2.624,210,8.36
39,10/1/2010,"1,219,584",0,72.74,2.603,210,8.476
39,10/8/2010,"1,286,599",0,64.8,2.633,211,8.476
39,10/15/2010,"1,238,742",0,69.96,2.72,211,8.476
39,10/22/2010,"1,261,109",0,71.73,2.725,211,8.476
39,10/29/2010,"1,294,769",0,75.14,2.716,211,8.476
39,11/5/2010,"1,293,707",0,61.62,2.689,211,8.476
39,11/12/2010,"1,291,399",0,62.21,2.728,211,8.476
39,11/19/2010,"1,370,660",0,55.5,2.771,211,8.476
39,11/26/2010,"2,149,355",1,67.75,2.735,211,8.476
39,12/3/2010,"1,431,911",0,53.55,2.708,210,8.476
39,12/10/2010,"1,630,564",0,50.81,2.843,210,8.476
39,12/17/2010,"1,842,172",0,55.31,2.869,210,8.476
39,12/24/2010,"2,495,489",0,58.86,2.886,210,8.476
39,12/31/2010,"1,230,012",1,52.45,2.943,210,8.476
39,1/7/2011,"1,224,475",0,52.74,2.976,210,8.395
39,1/14/2011,"1,193,199",0,41.74,2.983,210,8.395
39,1/21/2011,"1,243,371",0,50.25,3.016,211,8.395
39,1/28/2011,"1,158,698",0,47.94,3.01,211,8.395
39,2/4/2011,"1,343,774",0,45.96,2.989,211,8.395
39,2/11/2011,"1,227,894",1,40.34,3.022,212,8.395
39,2/18/2011,"1,335,234",0,58.2,3.045,212,8.395
39,2/25/2011,"1,240,921",0,67.77,3.065,212,8.395
39,3/4/2011,"1,316,385",0,63.56,3.288,213,8.395
39,3/11/2011,"1,283,717",0,58.35,3.459,213,8.395
39,3/18/2011,"1,348,410",0,65.28,3.488,213,8.395
39,3/25/2011,"1,284,335",0,71.17,3.473,213,8.395
39,4/1/2011,"1,316,849",0,66.57,3.524,214,8.3
39,4/8/2011,"1,350,646",0,69.45,3.622,214,8.3
39,4/15/2011,"1,348,032",0,73.19,3.743,214,8.3
39,4/22/2011,"1,563,141",0,74.98,3.807,214,8.3
39,4/29/2011,"1,379,652",0,76.47,3.81,214,8.3
39,5/6/2011,"1,370,921",0,68.75,3.906,215,8.3
39,5/13/2011,"1,325,023",0,77.39,3.899,215,8.3
39,5/20/2011,"1,373,907",0,73.31,3.907,214,8.3
39,5/27/2011,"1,406,124",0,82.1,3.786,214,8.3
39,6/3/2011,"1,541,746",0,83.59,3.699,214,8.3
39,6/10/2011,"1,442,092",0,82.75,3.648,214,8.3
39,6/17/2011,"1,451,393",0,85.21,3.637,214,8.3
39,6/24/2011,"1,363,168",0,84.06,3.594,214,8.3
39,7/1/2011,"1,429,829",0,84.93,3.524,214,8.177
39,7/8/2011,"1,414,565",0,84.33,3.48,214,8.177
39,7/15/2011,"1,380,257",0,85.96,3.575,214,8.177
39,7/22/2011,"1,416,006",0,84.6,3.651,214,8.177
39,7/29/2011,"1,426,419",0,86.24,3.682,214,8.177
39,8/5/2011,"1,518,791",0,87.73,3.684,214,8.177
39,8/12/2011,"1,514,056",0,88.27,3.638,214,8.177
39,8/19/2011,"1,629,067",0,87.93,3.554,214,8.177
39,8/26/2011,"1,573,899",0,86.49,3.523,214,8.177
39,9/2/2011,"1,465,090",0,88.65,3.533,215,8.177
39,9/9/2011,"1,429,346",1,79.15,3.546,215,8.177
39,9/16/2011,"1,372,501",0,83.11,3.526,215,8.177
39,9/23/2011,"1,338,658",0,78.75,3.467,215,8.177
39,9/30/2011,"1,311,776",0,81.51,3.355,215,8.177
39,10/7/2011,"1,443,884",0,71.68,3.285,216,7.716
39,10/14/2011,"1,384,722",0,73.79,3.274,216,7.716
39,10/21/2011,"1,465,283",0,67.65,3.353,216,7.716
39,10/28/2011,"1,472,663",0,71.05,3.372,216,7.716
39,11/4/2011,"1,553,630",0,58.04,3.332,217,7.716
39,11/11/2011,"1,456,957",0,63.11,3.297,217,7.716
39,11/18/2011,"1,510,397",0,66.09,3.308,217,7.716
39,11/25/2011,"2,338,832",1,66.36,3.236,217,7.716
39,12/2/2011,"1,632,895",0,53.14,3.172,217,7.716
39,12/9/2011,"1,781,529",0,49.36,3.158,218,7.716
39,12/16/2011,"1,991,824",0,58.58,3.159,218,7.716
39,12/23/2011,"2,554,483",0,54.62,3.112,218,7.716
39,12/30/2011,"1,537,140",1,47.6,3.129,218,7.716
39,1/6/2012,"1,478,538",0,55.83,3.157,218,7.244
39,1/13/2012,"1,369,125",0,54.66,3.261,219,7.244
39,1/20/2012,"1,394,841",0,58.04,3.268,219,7.244
39,1/27/2012,"1,320,302",0,60.65,3.29,219,7.244
39,2/3/2012,"1,396,150",0,60.69,3.36,219,7.244
39,2/10/2012,"1,442,988",1,52.89,3.409,219,7.244
39,2/17/2012,"1,511,042",0,52.75,3.51,219,7.244
39,2/24/2012,"1,412,065",0,61.1,3.555,219,7.244
39,3/2/2012,"1,453,047",0,64.05,3.63,220,7.244
39,3/9/2012,"1,470,764",0,61.64,3.669,220,7.244
39,3/16/2012,"1,522,421",0,65.81,3.734,220,7.244
39,3/23/2012,"1,469,593",0,67.91,3.787,220,7.244
39,3/30/2012,"1,499,727",0,69.11,3.845,220,7.244
39,4/6/2012,"1,764,848",0,73.49,3.891,220,6.989
39,4/13/2012,"1,580,733",0,71.59,3.891,220,6.989
39,4/20/2012,"1,433,391",0,70.04,3.877,220,6.989
39,4/27/2012,"1,456,997",0,69.11,3.814,220,6.989
39,5/4/2012,"1,512,227",0,77.15,3.749,220,6.989
39,5/11/2012,"1,470,792",0,75.52,3.688,220,6.989
39,5/18/2012,"1,522,979",0,72.36,3.63,220,6.989
39,5/25/2012,"1,596,037",0,78.31,3.561,220,6.989
39,6/1/2012,"1,640,477",0,80.33,3.501,220,6.989
39,6/8/2012,"1,623,442",0,81.12,3.452,220,6.989
39,6/15/2012,"1,587,500",0,81.33,3.393,220,6.989
39,6/22/2012,"1,532,317",0,79.84,3.346,220,6.989
39,6/29/2012,"1,492,389",0,85.72,3.286,221,6.989
39,7/6/2012,"1,659,222",0,81.05,3.227,221,6.623
39,7/13/2012,"1,471,262",0,78.16,3.256,221,6.623
39,7/20/2012,"1,582,168",0,80.32,3.311,221,6.623
39,7/27/2012,"1,487,798",0,82.89,3.407,221,6.623
39,8/3/2012,"1,608,278",0,84.05,3.417,221,6.623
39,8/10/2012,"1,641,868",0,83.47,3.494,221,6.623
39,8/17/2012,"1,720,222",0,84.72,3.571,221,6.623
39,8/24/2012,"1,724,670",0,80.49,3.62,221,6.623
39,8/31/2012,"1,710,924",0,83.72,3.638,221,6.623
39,9/7/2012,"1,609,812",1,83.71,3.73,221,6.623
39,9/14/2012,"1,447,614",0,76.71,3.717,221,6.623
39,9/21/2012,"1,555,673",0,73.58,3.721,221,6.623
39,9/28/2012,"1,495,607",0,78.04,3.666,222,6.623
39,10/5/2012,"1,574,409",0,72.05,3.617,222,6.228
39,10/12/2012,"1,494,417",0,69.88,3.601,222,6.228
39,10/19/2012,"1,577,486",0,71.45,3.594,222,6.228
39,10/26/2012,"1,569,502",0,72.9,3.506,222,6.228
40,2/5/2010,"1,001,944",0,14.48,2.788,132,5.892
40,2/12/2010,"955,338",1,20.84,2.771,132,5.892
40,2/19/2010,"916,289",0,27.84,2.747,132,5.892
40,2/26/2010,"863,917",0,33.32,2.753,132,5.892
40,3/5/2010,"990,152",0,34.78,2.766,132,5.892
40,3/12/2010,"899,352",0,35.1,2.805,132,5.892
40,3/19/2010,"894,865",0,40.54,2.834,132,5.892
40,3/26/2010,"873,355",0,39.51,2.831,132,5.892
40,4/2/2010,"1,041,202",0,41.39,2.826,132,5.435
40,4/9/2010,"919,839",0,54.31,2.849,132,5.435
40,4/16/2010,"882,637",0,43.3,2.885,132,5.435
40,4/23/2010,"844,958",0,45.85,2.895,132,5.435
40,4/30/2010,"816,838",0,46.5,2.935,132,5.435
40,5/7/2010,"1,009,797",0,60.05,2.981,132,5.435
40,5/14/2010,"907,262",0,45.5,2.983,132,5.435
40,5/21/2010,"885,614",0,56.75,2.961,132,5.435
40,5/28/2010,"1,008,483",0,67.88,2.906,132,5.435
40,6/4/2010,"1,052,429",0,65.7,2.857,132,5.435
40,6/11/2010,"1,007,575",0,59.42,2.83,132,5.435
40,6/18/2010,"973,105",0,60.97,2.805,132,5.435
40,6/25/2010,"940,405",0,69.72,2.81,132,5.435
40,7/2/2010,"1,087,579",0,65.47,2.815,133,5.326
40,7/9/2010,"1,058,251",0,76.67,2.806,133,5.326
40,7/16/2010,"959,229",0,74.25,2.796,133,5.326
40,7/23/2010,"922,342",0,71.79,2.784,133,5.326
40,7/30/2010,"953,393",0,71.35,2.792,133,5.326
40,8/6/2010,"1,057,296",0,69.16,2.792,133,5.326
40,8/13/2010,"924,012",0,67.47,2.81,133,5.326
40,8/20/2010,"932,397",0,67.05,2.796,133,5.326
40,8/27/2010,"922,328",0,62.57,2.77,133,5.326
40,9/3/2010,"976,453",0,70.66,2.735,133,5.326
40,9/10/2010,"967,311",1,62.75,2.717,133,5.326
40,9/17/2010,"855,047",0,55.34,2.716,133,5.326
40,9/24/2010,"844,373",0,55.63,2.718,133,5.326
40,10/1/2010,"891,152",0,62.01,2.717,133,5.287
40,10/8/2010,"972,405",0,52.02,2.776,133,5.287
40,10/15/2010,"917,883",0,44.56,2.878,133,5.287
40,10/22/2010,"882,181",0,41.25,2.919,133,5.287
40,10/29/2010,"875,039",0,47.1,2.938,133,5.287
40,11/5/2010,"968,271",0,36.45,2.938,133,5.287
40,11/12/2010,"935,481",0,38.5,2.961,133,5.287
40,11/19/2010,"852,453",0,40.52,3.03,133,5.287
40,11/26/2010,"1,166,143",1,32.94,3.07,133,5.287
40,12/3/2010,"1,000,582",0,33.6,3.065,133,5.287
40,12/10/2010,"1,111,216",0,21.64,3.132,133,5.287
40,12/17/2010,"1,179,036",0,23.01,3.139,133,5.287
40,12/24/2010,"1,648,829",0,24.18,3.15,133,5.287
40,12/31/2010,"811,318",1,19.29,3.177,133,5.287
40,1/7/2011,"894,280",0,24.05,3.193,133,5.114
40,1/14/2011,"771,316",0,18.55,3.215,133,5.114
40,1/21/2011,"764,015",0,14.64,3.232,133,5.114
40,1/28/2011,"775,910",0,9.51,3.243,133,5.114
40,2/4/2011,"904,262",0,13.29,3.24,133,5.114
40,2/11/2011,"931,940",1,16.87,3.255,133,5.114
40,2/18/2011,"968,694",0,21.82,3.263,133,5.114
40,2/25/2011,"888,869",0,16.5,3.281,133,5.114
40,3/4/2011,"977,071",0,18.49,3.437,134,5.114
40,3/11/2011,"860,256",0,30.53,3.6,134,5.114
40,3/18/2011,"871,024",0,35.76,3.634,134,5.114
40,3/25/2011,"834,621",0,28.89,3.624,134,5.114
40,4/1/2011,"841,889",0,28.6,3.638,134,4.781
40,4/8/2011,"947,753",0,34.77,3.72,134,4.781
40,4/15/2011,"874,446",0,43.69,3.823,134,4.781
40,4/22/2011,"965,056",0,39.32,3.919,134,4.781
40,4/29/2011,"847,247",0,52.68,3.988,134,4.781
40,5/6/2011,"1,016,753",0,50.81,4.078,135,4.781
40,5/13/2011,"903,864",0,54.09,4.095,135,4.781
40,5/20/2011,"907,111",0,56.38,4.101,135,4.781
40,5/27/2011,"972,374",0,63.11,4.034,135,4.781
40,6/3/2011,"1,075,688",0,66.16,3.973,135,4.781
40,6/10/2011,"984,336",0,64.19,3.924,135,4.781
40,6/17/2011,"971,423",0,59.16,3.873,135,4.781
40,6/24/2011,"977,104",0,62.59,3.851,135,4.781
40,7/1/2011,"1,048,866",0,65.25,3.815,135,4.584
40,7/8/2011,"1,107,366",0,67.86,3.784,136,4.584
40,7/15/2011,"953,252",0,68.9,3.827,136,4.584
40,7/22/2011,"980,642",0,73.34,3.882,136,4.584
40,7/29/2011,"929,097",0,67.45,3.898,136,4.584
40,8/5/2011,"1,063,818",0,68.1,3.903,136,4.584
40,8/12/2011,"955,507",0,68.3,3.88,136,4.584
40,8/19/2011,"943,237",0,64.05,3.82,136,4.584
40,8/26/2011,"969,611",0,65.01,3.796,136,4.584
40,9/2/2011,"957,298",0,63.79,3.784,136,4.584
40,9/9/2011,"1,021,392",1,64.83,3.809,136,4.584
40,9/16/2011,"890,662",0,58.28,3.809,136,4.584
40,9/23/2011,"876,584",0,54.09,3.758,136,4.584
40,9/30/2011,"912,857",0,63.45,3.684,136,4.584
40,10/7/2011,"1,070,390",0,50.21,3.633,136,4.42
40,10/14/2011,"936,752",0,53.9,3.583,137,4.42
40,10/21/2011,"942,320",0,51.61,3.618,137,4.42
40,10/28/2011,"941,676",0,42.09,3.604,136,4.42
40,11/4/2011,"1,011,321",0,35.4,3.586,136,4.42
40,11/11/2011,"1,037,687",0,40.75,3.57,136,4.42
40,11/18/2011,"905,400",0,41.85,3.571,136,4.42
40,11/25/2011,"1,230,012",1,32.76,3.536,136,4.42
40,12/2/2011,"1,059,677",0,38.51,3.501,136,4.42
40,12/9/2011,"1,158,709",0,34.48,3.47,137,4.42
40,12/16/2011,"1,198,670",0,29.53,3.445,137,4.42
40,12/23/2011,"1,601,586",0,24.46,3.413,137,4.42
40,12/30/2011,"908,853",1,18.75,3.402,137,4.42
40,1/6/2012,"954,577",0,23.29,3.439,137,4.261
40,1/13/2012,"780,608",0,25.9,3.523,137,4.261
40,1/20/2012,"811,365",0,14.02,3.542,137,4.261
40,1/27/2012,"770,157",0,22.91,3.568,137,4.261
40,2/3/2012,"979,552",0,27.86,3.633,137,4.261
40,2/10/2012,"999,785",1,23.92,3.655,137,4.261
40,2/17/2012,"975,501",0,25.56,3.703,137,4.261
40,2/24/2012,"919,302",0,29.88,3.751,137,4.261
40,3/2/2012,"927,732",0,23.79,3.827,137,4.261
40,3/9/2012,"954,234",0,30.58,3.876,138,4.261
40,3/16/2012,"891,154",0,37.13,3.867,138,4.261
40,3/23/2012,"844,491",0,52.27,3.889,138,4.261
40,3/30/2012,"871,946",0,36.25,3.921,138,4.261
40,4/6/2012,"1,132,064",0,36.54,3.957,138,4.125
40,4/13/2012,"857,811",0,40.65,4.025,138,4.125
40,4/20/2012,"896,980",0,55.3,4.046,138,4.125
40,4/27/2012,"875,373",0,47.51,4.023,138,4.125
40,5/4/2012,"993,312",0,44.47,3.991,138,4.125
40,5/11/2012,"967,729",0,52.06,3.947,138,4.125
40,5/18/2012,"896,295",0,57.59,3.899,138,4.125
40,5/25/2012,"991,054",0,65.25,3.85,138,4.125
40,6/1/2012,"1,037,464",0,64.75,3.798,138,4.125
40,6/8/2012,"1,079,387",0,55.78,3.746,138,4.125
40,6/15/2012,"977,950",0,63.39,3.683,138,4.125
40,6/22/2012,"1,033,552",0,69.32,3.629,138,4.125
40,6/29/2012,"988,765",0,64.42,3.577,138,4.125
40,7/6/2012,"1,182,902",0,69.08,3.538,138,4.156
40,7/13/2012,"979,849",0,67.48,3.561,138,4.156
40,7/20/2012,"968,502",0,70.45,3.61,138,4.156
40,7/27/2012,"954,397",0,67.88,3.701,138,4.156
40,8/3/2012,"1,068,347",0,70.15,3.698,138,4.156
40,8/10/2012,"1,007,906",0,70.09,3.772,138,4.156
40,8/17/2012,"969,387",0,69.41,3.84,138,4.156
40,8/24/2012,"945,318",0,63.91,3.874,138,4.156
40,8/31/2012,"987,265",0,66.11,3.884,138,4.156
40,9/7/2012,"1,088,248",1,65.06,3.921,138,4.156
40,9/14/2012,"901,710",0,59.38,3.988,139,4.156
40,9/21/2012,"899,768",0,54.12,4.056,139,4.156
40,9/28/2012,"919,595",0,50.98,4.018,139,4.156
40,10/5/2012,"1,069,112",0,57.21,4.027,139,4.145
40,10/12/2012,"982,523",0,47.35,4.029,139,4.145
40,10/19/2012,"918,171",0,46.33,4,139,4.145
40,10/26/2012,"921,265",0,49.65,3.917,139,4.145
41,2/5/2010,"1,086,533",0,30.27,2.58,189,7.541
41,2/12/2010,"1,075,656",1,23.04,2.572,189,7.541
41,2/19/2010,"1,052,035",0,24.13,2.55,190,7.541
41,2/26/2010,"991,942",0,21.84,2.586,190,7.541
41,3/5/2010,"1,063,557",0,32.49,2.62,190,7.541
41,3/12/2010,"1,023,998",0,33.4,2.684,190,7.541
41,3/19/2010,"1,006,598",0,36.7,2.692,190,7.541
41,3/26/2010,"1,015,196",0,32.3,2.717,190,7.541
41,4/2/2010,"1,168,826",0,41.31,2.725,190,7.363
41,4/9/2010,"1,082,158",0,37.3,2.75,190,7.363
41,4/16/2010,"1,043,389",0,46.79,2.765,190,7.363
41,4/23/2010,"1,067,341",0,45.29,2.776,190,7.363
41,4/30/2010,"1,063,960",0,40.2,2.766,190,7.363
41,5/7/2010,"1,175,738",0,41.5,2.771,190,7.363
41,5/14/2010,"1,116,439",0,40.23,2.788,189,7.363
41,5/21/2010,"1,163,234",0,50.59,2.776,189,7.363
41,5/28/2010,"1,246,654",0,56.97,2.737,189,7.363
41,6/4/2010,"1,305,068",0,60.13,2.7,189,7.363
41,6/11/2010,"1,217,199",0,63.36,2.684,189,7.363
41,6/18/2010,"1,202,963",0,54.9,2.674,189,7.363
41,6/25/2010,"1,174,210",0,66,2.715,189,7.363
41,7/2/2010,"1,273,280",0,69.39,2.728,189,7.335
41,7/9/2010,"1,176,080",0,60.93,2.711,190,7.335
41,7/16/2010,"1,179,788",0,69.06,2.699,190,7.335
41,7/23/2010,"1,192,214",0,70.77,2.691,190,7.335
41,7/30/2010,"1,211,137",0,70.07,2.69,190,7.335
41,8/6/2010,"1,338,133",0,69.21,2.69,190,7.335
41,8/13/2010,"1,285,977",0,70.24,2.723,190,7.335
41,8/20/2010,"1,353,838",0,66.19,2.732,190,7.335
41,8/27/2010,"1,173,132",0,70.59,2.731,190,7.335
41,9/3/2010,"1,223,356",0,64.13,2.773,190,7.335
41,9/10/2010,"1,172,672",1,63.3,2.78,190,7.335
41,9/17/2010,"1,111,171",0,62.4,2.8,190,7.335
41,9/24/2010,"1,110,942",0,60.11,2.793,191,7.335
41,10/1/2010,"1,109,216",0,62.67,2.759,191,7.508
41,10/8/2010,"1,162,042",0,57.1,2.745,191,7.508
41,10/15/2010,"1,133,913",0,49.91,2.762,191,7.508
41,10/22/2010,"1,156,004",0,48.09,2.762,191,7.508
41,10/29/2010,"1,144,855",0,42.16,2.748,191,7.508
41,11/5/2010,"1,163,878",0,46.74,2.729,191,7.508
41,11/12/2010,"1,175,326",0,38.99,2.737,191,7.508
41,11/19/2010,"1,172,155",0,31.34,2.758,191,7.508
41,11/26/2010,"1,866,682",1,25.3,2.742,191,7.508
41,12/3/2010,"1,220,116",0,33,2.712,191,7.508
41,12/10/2010,"1,434,908",0,33.9,2.728,191,7.508
41,12/17/2010,"1,627,905",0,31.51,2.778,191,7.508
41,12/24/2010,"2,225,017",0,29.81,2.781,191,7.508
41,12/31/2010,"1,001,790",1,25.19,2.829,191,7.508
41,1/7/2011,"1,153,597",0,23.76,2.882,191,7.241
41,1/14/2011,"1,052,609",0,22.44,2.911,191,7.241
41,1/21/2011,"1,088,026",0,32.7,2.973,192,7.241
41,1/28/2011,"1,026,440",0,32.23,3.008,192,7.241
41,2/4/2011,"1,179,421",0,14.56,3.011,192,7.241
41,2/11/2011,"1,150,003",1,16.81,3.037,192,7.241
41,2/18/2011,"1,203,400",0,39.39,3.051,192,7.241
